"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"LNIMPAG","1985","04","2.682","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","05","2.291","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","06","2.687","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","07","2.676","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","09","2.684","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","10","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","11","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","12","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","13","23.659","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","01","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","02","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","03","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","04","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","05","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","06","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","07","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","09","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","10","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","11","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","12","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1986","13","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","01","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","02","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","03","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","04","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","05","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","06","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","07","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","09","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","10","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","11","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","12","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1987","13","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","01","5.119","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","02","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","03","2.529","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","04","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","05","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","06","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","07","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","09","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","10","4.806","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","11","2.509","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","12","2.528","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1988","13","17.49","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","01","5.025","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
