"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"NGEXBUS","1977","13","0.056349","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","01","0.00507","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","02","0.004972","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","03","0.004837","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","04","0.003223","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","05","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","06","0.004652","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","07","0.004676","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","08","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","09","0.006176","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","10","0.003278","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","11","0.00335","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","12","0.003631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1978","13","0.053215","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","01","0.006674","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","02","0.004962","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","03","0.004851","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","04","0.004724","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","05","0.004713","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","06","0.00467","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","07","0.006154","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","08","0.004688","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","09","0.004705","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","10","0.003221","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","11","0.003439","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","12","0.003594","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1979","13","0.056397","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","01","0.006528","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","02","0.00492","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","03","0.004861","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","04","0.003287","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","05","0.003185","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","06","0.003188","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","07","0.002619","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","08","0.002632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","09","0.005117","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","10","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","11","0.003546","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","12","0.004881","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1980","13","0.049365","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","01","0.005528","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","02","0.004748","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","03","0.005379","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","04","0.004589","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","05","0.003563","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","06","0.005007","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","07","0.005395","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","08","0.00503","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","09","0.00584","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","10","0.005164","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","11","0.005197","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","12","0.004589","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1981","13","0.060025","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","01","0.003208","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","02","0.004613","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","03","0.00465","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","04","0.001632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","05","0.003108","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","06","0.006047","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","07","0.00459","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","08","0.006049","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","09","0.004565","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","10","0.00458","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","11","0.00463","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","12","0.004625","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1982","13","0.052297","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","01","0.004636","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","02","0.004618","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","03","0.004631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","04","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","05","0.004629","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","06","0.003106","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","07","0.004593","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","08","0.006091","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","09","0.004527","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","10","0.004493","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","11","0.004613","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","12","0.004643","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1983","13","0.055185","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","01","0.004631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","02","0.004603","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","03","0.006058","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","04","0.004584","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","05","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","06","0.003077","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","07","0.004587","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","08","0.004619","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","09","0.004594","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","10","0.00463","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","11","0.004624","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","12","0.004688","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1984","13","0.055301","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","01","0.004719","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","02","0.004658","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","03","0.006132","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","04","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","05","0.00166","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","06","0.004628","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","07","0.00612","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","08","0.004635","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","09","0.004612","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","10","0.00464","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","11","0.004702","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","12","0.004695","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1985","13","0.055876","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","01","0.004711","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","02","0.003199","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","03","0.00534","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","04","0.005873","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","05","0.003041","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","06","0.006028","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","07","0.005695","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","08","0.006174","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","09","0.00459","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","10","0.005497","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","11","0.006033","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","12","0.005581","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1986","13","0.061762","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","01","0.005175","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","02","0.003469","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","03","0.00467","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","04","0.003187","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","05","0.003154","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","06","0.00462","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","07","0.004607","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","08","0.004607","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","09","0.004604","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","10","0.005291","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","11","0.006503","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","12","0.004726","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1987","13","0.054614","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","01","0.004851","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","02","0.004734","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","03","0.00633","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","04","0.006468","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","05","0.003845","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","06","0.008622","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","07","0.00498","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","08","0.006117","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","09","0.007316","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","10","0.005596","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","11","0.006893","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","12","0.009213","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1988","13","0.074963","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","01","0.006849","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","02","0.00739","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","03","0.011338","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","04","0.011349","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","05","0.008182","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","06","0.009113","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","07","0.008846","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","08","0.009322","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","09","0.009169","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","10","0.010651","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","11","0.008059","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","12","0.008632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1989","13","0.108902","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","01","0.01394","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","02","0.007778","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","03","0.011537","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","04","0.006266","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","05","0.006013","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","06","0.006321","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","07","0.004651","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","08","0.004617","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","09","0.006715","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","10","0.006388","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","11","0.006003","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","12","0.006875","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1990","13","0.087105","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","01","0.009772","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","02","0.010799","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","03","0.010221","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","04","0.009238","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","05","0.007915","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","06","0.006853","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","07","0.008002","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","08","0.009736","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","09","0.010973","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","10","0.014709","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","11","0.015437","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","12","0.018433","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1991","13","0.132088","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","01","0.016728","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","02","0.014238","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","03","0.022916","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","04","0.018074","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","05","0.019373","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","06","0.018133","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","07","0.016153","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","08","0.018557","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","09","0.018462","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","10","0.019619","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","11","0.01886","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","12","0.019061","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1992","13","0.220175","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","01","0.016928","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","02","0.01252","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","03","0.016489","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","04","0.011467","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","05","0.011505","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","06","0.010723","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","07","0.012894","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","08","0.010793","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","09","0.010078","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","10","0.008785","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","11","0.009678","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","12","0.010566","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1993","13","0.142426","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","01","0.011219","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","02","0.01304","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","03","0.019366","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","04","0.009058","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","05","0.008555","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","06","0.012734","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","07","0.010764","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","08","0.013953","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","09","0.014392","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","10","0.012946","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","11","0.019597","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","12","0.017893","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1994","13","0.163517","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","01","0.013785","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","02","0.013259","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","03","0.014791","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","04","0.012272","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","05","0.012614","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","06","0.015778","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","07","0.014712","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","08","0.013668","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","09","0.011495","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","10","0.012385","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","11","0.012818","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","12","0.008236","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1995","13","0.155814","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","01","0.014342","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","02","0.012969","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","03","0.015285","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","04","0.010118","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","05","0.008552","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","06","0.012272","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","07","0.014543","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","08","0.017224","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","09","0.010682","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","10","0.01202","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","11","0.014133","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","12","0.012942","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1996","13","0.15508","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","01","0.012161","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","02","0.01258","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","03","0.016455","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","04","0.014024","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","05","0.010208","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","06","0.009632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","07","0.010247","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","08","0.017827","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","09","0.013199","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","10","0.012424","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","11","0.013195","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","12","0.016782","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1997","13","0.158733","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","01","0.016815","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","02","0.011471","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","03","0.019703","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","04","0.013027","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","05","0.010204","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","06","0.013396","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","07","0.011288","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","08","0.010679","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","09","0.012089","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","10","0.013118","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","11","0.012632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","12","0.016335","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1998","13","0.160756","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","01","0.012474","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","02","0.013012","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","03","0.016131","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","04","0.013079","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","05","0.014072","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","06","0.011069","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","07","0.013374","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","08","0.013157","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","09","0.012929","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","10","0.010222","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","11","0.01874","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","12","0.016136","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","1999","13","0.164395","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","01","0.017882","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","02","0.021141","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","03","0.020628","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","04","0.017117","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","05","0.019929","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","06","0.016346","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","07","0.019663","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","08","0.0209","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","09","0.020691","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","10","0.023209","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","11","0.024916","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","12","0.022757","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2000","13","0.245178","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","01","0.025802","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","02","0.02715","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","03","0.032442","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","04","0.023874","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","05","0.02927","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","06","0.024799","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","07","0.031531","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","08","0.029255","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","09","0.033852","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","10","0.034796","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","11","0.042259","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","12","0.04198","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2001","13","0.377011","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","01","0.034767","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","02","0.030626","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","03","0.038446","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","04","0.039508","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","05","0.039774","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","06","0.045298","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","07","0.045393","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","08","0.046884","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","09","0.046936","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","10","0.042446","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","11","0.055026","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","12","0.05526","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2002","13","0.520363","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","01","0.058975","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","02","0.0569","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","03","0.052317","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","04","0.049271","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","05","0.048956","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","2003","06","0.052391","3","Natural Gas Exports","Quadrillion Btu"
