"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"CLIMBUS","1980","10","0.003487","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1980","11","6.7E-5","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1980","12","0.001753","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1980","13","0.02984","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","01","0.000884","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","02","0.002602","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","03","0.001914","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","04","0.001564","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","05","0.002413","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","06","0.003462","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","07","0.000321","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","08","0.003762","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","09","0.001728","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","10","0.002349","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","11","0.001899","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","12","0.003184","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1981","13","0.026084","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","01","0.001784","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","02","0.000758","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","03","0.000298","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","04","0.00026","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","05","0.002732","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","06","0.000214","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","07","0.001728","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","08","0.003269","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","09","0.001766","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","10","0.001656","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","11","0.002184","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","12","0.001912","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1982","13","0.018561","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","01","0.001961","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","02","0.001773","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","03","0.002992","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","04","0.003604","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","05","0.002552","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","06","0.003321","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","07","0.002185","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","08","0.002872","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","09","0.002429","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","10","0.00474","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","11","0.000794","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","12","0.002542","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1983","13","0.031765","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","01","0.002023","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","02","0.003502","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","03","0.001366","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","04","0.003694","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","05","0.001794","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","06","0.001232","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","07","0.004825","1","Coal Imports","Quadrillion Btu"
