"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OPEXPUS","197403","146.613","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197404","199.467","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197405","203.645","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197406","194.3","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197407","210.484","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197408","184.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197409","125.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197410","172.613","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197411","148.967","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197412","177.419","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197413","171.838","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197501","153.806","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197502","151.75","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197503","158.161","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197504","150.6","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197505","166.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197506","177.933","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197507","141.419","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197508","163.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197509","160.767","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197510","154.419","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197511","128.967","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197512","192.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197513","158.441","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197601","114.871","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197602","177.552","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197603","137.968","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197604","168.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197605","143.548","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197606","175.1","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197607","204.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197608","165.839","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197609","163.033","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197610","147.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197611","271.633","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197612","203.161","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197613","172.473","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197701","136.774","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197702","143.929","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197703","149.548","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197704","175.833","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197705","175.645","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197706","198.633","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197707","161.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197708","165.452","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197709","183","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197710","143","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197711","160.933","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197712","171.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197713","163.773","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197801","121.806","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197802","150.893","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197803","163.452","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197804","213.467","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197805","144.452","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197806","177.167","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197807","155.613","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197808","171.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197809","194.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197810","165.452","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197811","158.033","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197812","166.645","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197813","165.126","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197901","195.516","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197902","163.643","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197903","193.742","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197904","215.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197905","237.935","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197906","197.9","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197907","219.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197908","193.129","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197909","225.133","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197910","213.742","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197911","222.033","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197912","218.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","197913","208.342","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198001","185","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198002","172.276","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198003","198.355","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198004","176.967","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198005","225.097","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198006","255.033","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198007","207.806","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198008","219.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198009","187.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198010","192.065","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198011","147.767","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198012","192.903","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198013","196.888","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198101","131.52","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198102","207.426","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198103","210.145","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198104","191.239","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198105","237.203","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198106","196.348","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198107","211.199","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198108","217.885","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198109","175.466","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198110","226.062","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198111","145.796","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198112","215.423","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198113","197.277","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198201","171.775","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198202","129.117","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198203","158.671","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198204","201.512","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198205","209.168","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198206","213.544","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198207","186.379","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198208","201.364","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198209","204.425","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198210","264.539","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198211","260.251","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198212","252.869","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198213","204.918","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198301","261.745","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198302","223.787","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198303","247.836","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198304","239.399","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198305","240.88","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198306","290.974","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198307","207.418","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198308","235.469","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198309","227.219","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198310","194.313","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198311","226.056","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198312","242.67","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198313","236.482","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198401","196.376","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198402","217.792","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198403","251.445","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198404","259.005","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198405","253.909","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198406","331.714","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198407","225.401","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198408","167.253","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198409","237.385","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198410","165.18","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198411","265.458","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198412","239.152","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198413","233.833","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198501","217.351","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198502","179.048","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198503","184.217","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198504","237.971","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198505","186.196","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198506","255.79","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198507","235.711","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198508","192.915","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198509","267.31","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198510","222.526","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198511","238.766","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198512","281.887","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198513","225.078","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198601","272.377","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198602","248.436","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198603","192.454","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198604","349.57","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198605","281.58","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198606","256.303","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198607","345.042","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198608","293.118","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198609","261.042","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198610","349.86","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198611","314.349","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198612","292.906","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198613","288.333","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198701","168.91","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198702","297.88","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198703","271.325","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198704","247.122","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198705","313.611","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198706","314.9","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198707","248.596","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198708","231.513","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198709","315.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198710","236.549","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198711","256.088","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198712","250.498","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198713","262.206","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198801","270.071","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198802","282.049","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198803","273.322","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198804","272.621","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198805","265.747","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198806","361.597","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198807","323.23","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198808","284.853","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198809","305.161","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198810","261.87","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198811","289.768","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198812","307.727","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198813","291.38","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198901","225.638","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198902","274.155","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198903","304.579","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198904","286.455","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198905","244.922","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198906","374.201","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198907","322.971","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198908","309.366","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198909","308.596","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198910","306.442","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198911","297.148","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198912","328.985","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","198913","298.626","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199001","223.171","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199002","293.398","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199003","275.46","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199004","316.48","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199005","290.987","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199006","332.933","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199007","315.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199008","296.418","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199009","263.959","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199010","328.124","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199011","268.24","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199012","246.474","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199013","287.444","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199101","316.936","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199102","275.47","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199103","237.507","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199104","226.822","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199105","325.647","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199106","302.708","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199107","319.898","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199108","295.602","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199109","267.004","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199110","211.311","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199111","238.162","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199112","304.249","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199113","276.986","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199201","270.958","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199202","239.9","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199203","238.368","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199204","216.961","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199205","199.062","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199206","224.531","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199207","283.066","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199208","225.194","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199209","333.543","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199210","293.644","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199211","262.829","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199212","350.678","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199213","261.702","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199301","270.613","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199302","280.961","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199303","268.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199304","314.293","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199305","277.768","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199306","278.385","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199307","301.939","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199308","293.296","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199309","275.802","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199310","368.165","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199311","303.472","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199312","348.674","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199313","298.696","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199401","255.104","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199402","246.87","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199403","360.167","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199404","271.387","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199405","287.239","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199406","330.219","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199407","359.395","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199408","410.229","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199409","387.543","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199410","297.798","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199411","342.955","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199412","385.198","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199413","328.451","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199501","322.839","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199502","319.571","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199503","327.935","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199504","346.867","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199505","338.258","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199506","402","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199507","325.581","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199508","371.903","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199509","347.333","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199510","374.097","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199511","342.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199512","340.032","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199513","12.173","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199601","333.742","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199602","387.034","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199603","314","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199604","420.933","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199605","426.839","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199606","399.1","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199607","359.903","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199608","436.613","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199609","405.1","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199610","319.742","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199611","364.467","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199612","317","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199613","19.317","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199701","390.129","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199702","326.036","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199703","375.129","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199704","383.367","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199705","445.258","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199706","413.667","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199707","378.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199708","451.548","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199709","433.9","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199710","380.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199711","364.067","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199712","390.355","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199713","18.458","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199801","405.258","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199802","393.571","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199803","385.839","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199804","363.633","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199805","381.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199806","398.6","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199807","415.935","8","Other Petroleum Products Exports","Thousand Barrels per Day"
